FID,OBJECTID,SHAPE,TEXT13ID,P_TYP,T_TEXT,T_LANG,O,P,SE_ANNO_CAD_DATA
OEFFGRUENPKTGOGD.4536,4536,POINT (16.219148763796618 48.14550260806252),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4537,4537,POINT (16.226521298987358 48.14352964996244),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4538,4538,POINT (16.227899793313117 48.14566929001583),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4539,4539,POINT (16.229336934522085 48.14571674995613),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4540,4540,POINT (16.227280187615914 48.14917089871253),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4541,4541,POINT (16.230436327613823 48.146449424254804),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4542,4542,POINT (16.23367152399932 48.144062342971736),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4543,4543,POINT (16.234885545525774 48.141345558262614),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4544,4544,POINT (16.237859843545042 48.13994993107253),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4545,4545,POINT (16.231023737888894 48.14912288314973),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4546,4546,POINT (16.232684259607456 48.14903850634328),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4547,4547,POINT (16.234029441691398 48.14572407768312),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4548,4548,POINT (16.23552846948989 48.14482396989292),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4549,4549,POINT (16.237363038487654 48.14323208910316),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4550,4550,POINT (16.241244426176692 48.1439413863394),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4551,4551,POINT (16.244047010789075 48.14561415817761),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4552,4552,POINT (16.24404199655755 48.145130255588946),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4553,4553,POINT (16.252411421158968 48.145447758847496),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4554,4554,POINT (16.247261619532544 48.14536989024866),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4555,4555,POINT (16.245701658200748 48.140525464456836),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4556,4556,POINT (16.24753258398623 48.140360099705326),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4557,4557,POINT (16.248267168309972 48.14236534694424),WienerwaldS,Z,Wienerwald,Wienerwald,100,0,
OEFFGRUENPKTGOGD.4558,4558,POINT (16.228901824102884 48.15843219197412),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4559,4559,POINT (16.240053133067452 48.16418192933873),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4560,4560,POINT (16.251838177969937 48.1669487115632),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4561,4561,POINT (16.242830586880473 48.17161747073409),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4562,4562,POINT (16.219410085868986 48.18074465870737),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4563,4563,POINT (16.21708898884496 48.175436740316655),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4564,4564,POINT (16.24654609819545 48.18127059594006),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4565,4565,POINT (16.24306100743836 48.18133233075229),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4566,4566,POINT (16.222880252926505 48.184822903805326),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4567,4567,POINT (16.21317857538681 48.18837031343886),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4568,4568,POINT (16.21835940358962 48.199458319590484),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4569,4569,POINT (16.21311377737385 48.19548106907779),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4570,4570,POINT (16.206149075455084 48.19405807372934),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4571,4571,POINT (16.204285059513037 48.1896675862867),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4572,4572,POINT (16.201634799069634 48.165965290330405),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4573,4573,POINT (16.19472030232395 48.16633911438821),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4574,4574,POINT (16.2146717762307 48.159751167697415),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4575,4575,POINT (16.219394763184507 48.16506930068425),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4576,4576,POINT (16.222195388482255 48.16348850483148),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4577,4577,POINT (16.222630384575073 48.162932814780675),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4578,4578,POINT (16.230898344067608 48.18862385668517),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4579,4579,POINT (16.23786086800641 48.19425049162268),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4580,4580,POINT (16.23436631501219 48.19128879782009),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4581,4581,POINT (16.23305713464513 48.1928648515437),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4582,4582,POINT (16.23792850549982 48.182342803555585),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4583,4583,POINT (16.240164372109707 48.1812595431554),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4584,4584,POINT (16.212357733895466 48.19054610544868),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4585,4585,POINT (16.201575515506526 48.186193506786694),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,0,
OEFFGRUENPKTGOGD.4586,4586,POINT (16.2094605796797 48.220705528585555),WienerwBuchbg,Z,Laudonscher Wald,Laudonscher Wald,100,0,
OEFFGRUENPKTGOGD.4587,4587,POINT (16.205272531241224 48.21283116293152),WienerwBuchbg,Z,Laudonscher Wald,Laudonscher Wald,100,1,
OEFFGRUENPKTGOGD.4588,4588,POINT (16.207901156194662 48.22369925559254),WienerwBuchbg,Z,Laudonscher Wald,Laudonscher Wald,100,0,
OEFFGRUENPKTGOGD.4589,4589,POINT (16.208333822255838 48.22266641974714),WienerwBuchbg,Z,Laudonscher Wald,Laudonscher Wald,100,0,
OEFFGRUENPKTGOGD.4590,4590,POINT (16.224537138952634 48.219792391880276),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4591,4591,POINT (16.223541299607938 48.22514031583547),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4592,4592,POINT (16.22351816977787 48.22331227453186),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4593,4593,POINT (16.225494039987847 48.224467969114116),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4594,4594,POINT (16.228575248640013 48.227131124177234),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4595,4595,POINT (16.22675777421115 48.2248950840767),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4596,4596,POINT (16.230193830485142 48.229078066668016),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4597,4597,POINT (16.229634384289348 48.2278665267329),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4598,4598,POINT (16.219467587735178 48.231928433706535),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4599,4599,POINT (16.217951413741947 48.23069748503945),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4600,4600,POINT (16.239436718603695 48.23136478602935),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4601,4601,POINT (16.242408440000943 48.226945592772),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4602,4602,POINT (16.239350676364694 48.23931466047701),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4603,4603,POINT (16.229856774744576 48.23937381729315),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4604,4604,POINT (16.22343776512511 48.24127233760902),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4605,4605,POINT (16.219340410305495 48.24069867110592),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4606,4606,POINT (16.22943402079501 48.24574446443127),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4607,4607,POINT (16.227246805524512 48.23959356509134),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4608,4608,POINT (16.225237297878184 48.24276946386234),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4609,4609,POINT (16.226091134732567 48.24587923478954),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4610,4610,POINT (16.237857060153345 48.2489246396039),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4611,4611,POINT (16.237240978566224 48.24771969712207),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4612,4612,POINT (16.235276963720047 48.24733997417967),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4613,4613,POINT (16.23345790840203 48.24726276135917),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4614,4614,POINT (16.23270964877177 48.24786758261812),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4615,4615,POINT (16.23139640538946 48.24616929547993),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4616,4616,POINT (16.213059822449836 48.25312551552634),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4617,4617,POINT (16.213979262212238 48.24571933046693),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4618,4618,POINT (16.208875433159246 48.247734158959716),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4619,4619,POINT (16.2141313971525 48.23800847283379),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4620,4620,POINT (16.211714401258973 48.235012691290805),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,0,
OEFFGRUENPKTGOGD.4621,4621,POINT (16.27175012109269 48.22646591744994),WienerwaldNW,Z,Gemeindewald,Gemeindewald,100,0,
OEFFGRUENPKTGOGD.4622,4622,POINT (16.27127712958646 48.22569711805817),WienerwaldNW,Z,Gemeindewald,Gemeindewald,100,0,
OEFFGRUENPKTGOGD.4623,4623,POINT (16.271164846718253 48.22476127689875),WienerwaldNW,Z,Gemeindewald,Gemeindewald,100,0,
OEFFGRUENPKTGOGD.4624,4624,POINT (16.257357197212574 48.24257680384786),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,0,
OEFFGRUENPKTGOGD.4625,4625,POINT (16.262477468266106 48.243003824122745),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,0,
OEFFGRUENPKTGOGD.4626,4626,POINT (16.261118761056824 48.24014569398652),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,0,
OEFFGRUENPKTGOGD.4627,4627,POINT (16.268481874605353 48.24251494685609),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,0,
OEFFGRUENPKTGOGD.4628,4628,POINT (16.27280462385192 48.2416667559939),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,0,
OEFFGRUENPKTGOGD.4629,4629,POINT (16.272432926861864 48.24844793629515),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,0,
OEFFGRUENPKTGOGD.4630,4630,POINT (16.280718366928014 48.24686513282514),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,0,
OEFFGRUENPKTGOGD.4631,4631,POINT (16.285684570480406 48.25061071985086),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,0,
OEFFGRUENPKTGOGD.4632,4632,POINT (16.282984916951992 48.24854898754515),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,0,
OEFFGRUENPKTGOGD.4633,4633,POINT (16.26553888950532 48.24747281550283),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,0,
OEFFGRUENPKTGOGD.4634,4634,POINT (16.26786636090863 48.2460428611064),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,0,
OEFFGRUENPKTGOGD.4635,4635,POINT (16.264814088863734 48.24502666415894),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,0,
OEFFGRUENPKTGOGD.4636,4636,POINT (16.260778316646366 48.24424012587893),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,0,
OEFFGRUENPKTGOGD.4637,4637,POINT (16.277628732312717 48.24882242925652),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,0,
OEFFGRUENPKTGOGD.4638,4638,POINT (16.311985900040145 48.26275635708458),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,1,
OEFFGRUENPKTGOGD.4639,4639,POINT (16.297977084866563 48.26738221772633),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4640,4640,POINT (16.300013076448344 48.26810983418821),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4641,4641,POINT (16.299918183397324 48.26615149543984),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4642,4642,POINT (16.294426355623802 48.26609591681638),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4643,4643,POINT (16.296572311013172 48.2667572021952),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4644,4644,POINT (16.317281794150553 48.265566901337536),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4645,4645,POINT (16.318273315198933 48.26414339636058),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4646,4646,POINT (16.313516013573235 48.26448810764044),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4647,4647,POINT (16.326303799235383 48.270328533622695),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4648,4648,POINT (16.32433744972764 48.26937570239394),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4649,4649,POINT (16.321733445806053 48.26989792099342),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4650,4650,POINT (16.317278043286766 48.27390077317664),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4651,4651,POINT (16.3192261062015 48.274276456332935),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4652,4652,POINT (16.315325654514563 48.26260457544489),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4653,4653,POINT (16.31828388526656 48.263091340444824),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4654,4654,POINT (16.319617881160493 48.26264883678673),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4655,4655,POINT (16.32321457701874 48.259513918759424),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4656,4656,POINT (16.30463404375861 48.24250563706874),Pötzleinsdor*,Z,Pötzleinsdorfer Schloßpa*,Pötzleinsdorfer Schloßpark,100,0,
OEFFGRUENPKTGOGD.4657,4657,POINT (16.29721049103362 48.24279525898699),Pötzleinsdor*,Z,Pötzleinsdorfer Schloßpa*,Pötzleinsdorfer Schloßpark,100,0,
OEFFGRUENPKTGOGD.4658,4658,POINT (16.369117714016213 48.23513430012979),Hugo-Gottsch*,Z,Hugo-Gottschlich-Park,Hugo-Gottschlich-Park,1,0,
OEFFGRUENPKTGOGD.4659,4659,POINT (16.36734341255111 48.23582296303515),Hugo-Gottsch*,Z,Hugo-Gottschlich-Park,Hugo-Gottschlich-Park,1,0,
OEFFGRUENPKTGOGD.4660,4660,POINT (16.36726236782442 48.23521801872469),Hugo-Gottsch*,Z,Hugo-Gottschlich-Park,Hugo-Gottschlich-Park,1,0,
OEFFGRUENPKTGOGD.4661,4661,POINT (16.36796856301058 48.19305614198227),Ernst-Jandl-*,Z,Ernst-Jandl-Park,Ernst-Jandl-Park,1,0,
OEFFGRUENPKTGOGD.4662,4662,POINT (16.401625225186383 48.20597075354761),Prater,Z,Prater,Prater,100,0,
OEFFGRUENPKTGOGD.4663,4663,POINT (16.404294802047925 48.20579527089436),Prater,Z,Prater,Prater,100,0,
OEFFGRUENPKTGOGD.4664,4664,POINT (16.403353538744028 48.20475871671302),Prater,Z,Prater,Prater,100,0,
OEFFGRUENPKTGOGD.4665,4665,POINT (16.40689104579181 48.2047892870432),Prater,Z,Prater,Prater,100,0,
OEFFGRUENPKTGOGD.4666,4666,POINT (16.437006769392873 48.19004651021963),Prater,Z,Prater,Prater,100,0,
OEFFGRUENPKTGOGD.4667,4667,POINT (16.435889998955297 48.188564670100895),Prater,Z,Prater,Prater,100,0,
OEFFGRUENPKTGOGD.4668,4668,POINT (16.26818064540258 48.24729694662992),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,0,
OEFFGRUENPKTGOGD.4669,4669,POINT (16.27343430094643 48.24285341962308),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,0,
OEFFGRUENPKTGOGD.4670,4670,POINT (16.271340620992 48.2458105854186),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,0,
OEFFGRUENPKTGOGD.4671,4671,POINT (16.293958792264917 48.26556757184268),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4672,4672,POINT (16.295955936850117 48.26723486440631),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4673,4673,POINT (16.29251729650789 48.26689473579877),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4674,4674,POINT (16.292324331734708 48.26636992772869),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,0,
OEFFGRUENPKTGOGD.4675,4675,POINT (16.35293803723926 48.1853229934936),Siebenbrunne*,Z,Siebenbrunnenplatz,Siebenbrunnenplatz,1,0,
OEFFGRUENPKTGOGD.4676,4676,POINT (16.35317014652197 48.18510778305149),Siebenbrunne*,Z,Siebenbrunnenplatz,Siebenbrunnenplatz,1,0,
OEFFGRUENPKTGOGD.4677,4677,POINT (16.35376464018204 48.185590758029164),Siebenbrunne*,Z,Siebenbrunnenplatz,Siebenbrunnenplatz,1,0,
OEFFGRUENPKTGOGD.4678,4678,POINT (16.39850102982163 48.184632183480396),Park Wildgan*,Z,Park Wildgansplatz,Parkanlage Wildgansplatz,1,0,
OEFFGRUENPKTGOGD.4679,4679,POINT (16.39830374087543 48.183853828795186),Park Wildgan*,Z,Park Wildgansplatz,Parkanlage Wildgansplatz,1,0,
OEFFGRUENPKTGOGD.4680,4680,POINT (16.40167415745403 48.18412233078265),Seippgasse,Z,Seippgasse,Seippgasse,1,0,
OEFFGRUENPKTGOGD.4681,4681,POINT (16.40189170971414 48.18418020903181),Park Seippga*,Z,Park Seippgasse,Parkanlage Seippgasse,1,0,
OEFFGRUENPKTGOGD.4682,4682,POINT (16.40881610589578 48.186326903846016),Urscheinböck*,Z,Urscheinböckgasse,Urscheinböckgasse,1,0,
OEFFGRUENPKTGOGD.4683,4683,POINT (16.408160353855127 48.18576691310112),Urscheinböck*,Z,Urscheinböckgasse,Urscheinböckgasse,1,0,
OEFFGRUENPKTGOGD.4684,4684,POINT (16.410146260861985 48.184121456009755),Urscheinböck*,Z,Urscheinböckgasse,Urscheinböckgasse,1,0,
OEFFGRUENPKTGOGD.4685,4685,POINT (16.40689550856932 48.18512833691228),Urscheinböck*,Z,Urscheinböckgasse,Urscheinböckgasse,1,0,
OEFFGRUENPKTGOGD.4686,4686,POINT (16.413241047540613 48.17610368731651),Enkplatz,Z,Enkplatz,Enkplatz,1,0,
OEFFGRUENPKTGOGD.4687,4687,POINT (16.41358664737762 48.17579291136684),Enkplatz,Z,Enkplatz,Enkplatz,1,0,
OEFFGRUENPKTGOGD.4688,4688,POINT (16.43871897425437 48.16831030887817),Seeschlacht-*,Z,Seeschlacht-weg,Seeschlachtweg,1,0,
OEFFGRUENPKTGOGD.4689,4689,POINT (16.439483316857263 48.16785284885681),Seeschlacht-*,Z,Seeschlacht-weg,Seeschlachtweg,1,0,
OEFFGRUENPKTGOGD.4690,4690,POINT (16.498809557137676 48.16156478220905),Schneidergrd,Z,Schneidergrund,Schneidergrund,1,1,
OEFFGRUENPKTGOGD.4691,4691,POINT (16.492660882637228 48.161094459122886),Schneidergrd,Z,Schneidergrund,Schneidergrund,1,1,
OEFFGRUENPKTGOGD.4692,4692,POINT (16.48505613651336 48.1639034554971),Schneidergrd,Z,Schneidergrund,Schneidergrund,1,1,
OEFFGRUENPKTGOGD.4693,4693,POINT (16.48862349126897 48.167314184470996),Schneidergrd,Z,Schneidergrund,Schneidergrund,1,1,
OEFFGRUENPKTGOGD.4694,4694,POINT (16.479990852180663 48.169324643706645),Schneidergrd,Z,Schneidergrund,Schneidergrund,1,1,
OEFFGRUENPKTGOGD.4695,4695,POINT (16.479212192777407 48.17085320234996),Schneidergrd,Z,Schneidergrund,Schneidergrund,1,1,
OEFFGRUENPKTGOGD.4696,4696,POINT (16.47823981012817 48.17011088781417),Schneidergrd,Z,Schneidergrund,Schneidergrund,1,1,
OEFFGRUENPKTGOGD.4698,4698,POINT (16.372463007603734 48.15392915217832),Heubergstätt*,Z,Heubergstättenpark,Heubergstättenpark,1,0,
OEFFGRUENPKTGOGD.4699,4699,POINT (16.37197355687973 48.15395447022052),Reifentalgas*,Z,Reifentalgasse,Reifentalgasse,1,0,
OEFFGRUENPKTGOGD.4700,4700,POINT (16.36923859838483 48.154457692837326),Reifentalgas*,Z,Reifentalgasse,Reifentalgasse,1,0,
OEFFGRUENPKTGOGD.4701,4701,POINT (16.366827544987398 48.15487461222953),Reifentalgas*,Z,Reifentalgasse,Reifentalgasse,1,0,
OEFFGRUENPKTGOGD.4702,4702,POINT (16.36493656284873 48.15413366339769),Per-Albin-Ha*,Z,Per-Albin-Hansson-Straße,Per-Albin-Hansson-Straße,1,0,
OEFFGRUENPKTGOGD.4703,4703,POINT (16.36472101042052 48.153331333069694),Per-Albin-Ha*,Z,Per-Albin-Hansson-Straße,Per-Albin-Hansson-Straße,1,0,
OEFFGRUENPKTGOGD.4704,4704,POINT (16.36482279178023 48.15370655603473),Per-Albin-Ha*,Z,Per-Albin-Hansson-Straße,Per-Albin-Hansson-Straße,1,0,
OEFFGRUENPKTGOGD.4705,4705,POINT (16.364767674000856 48.15413079099534),Per-Albin-Ha*,Z,Per-Albin-Hansson-Straße,Per-Albin-Hansson-Straße,1,0,
OEFFGRUENPKTGOGD.4706,4706,POINT (16.37444975003783 48.18181042369738),Columbusplatz,Z,Columbusplatz,Columbusplatz,1,0,
OEFFGRUENPKTGOGD.4707,4707,POINT (16.374705049967922 48.18204094494485),Columbusplatz,Z,Columbusplatz,Columbusplatz,1,0,
OEFFGRUENPKTGOGD.4708,4708,POINT (16.373974013123302 48.18196274687271),Columbusplatz,Z,Columbusplatz,Columbusplatz,1,0,
OEFFGRUENPKTGOGD.4709,4709,POINT (16.316597991115078 48.184570968843765),Schönbrunn,Z,Schönbrunn,Schönbrunn,1,0,
OEFFGRUENPKTGOGD.4710,4710,POINT (16.317735346881797 48.1843001865434),Schönbrunn,Z,Schönbrunn,Schönbrunn,1,0,
OEFFGRUENPKTGOGD.4711,4711,POINT (16.31557326655551 48.18482338596383),Schönbrunn,Z,Schönbrunn,Schönbrunn,1,0,
OEFFGRUENPKTGOGD.4712,4712,POINT (16.231846062813002 48.206454615248056),Wienfluss St*,Z,Wienfluss Staubecken,Wienfluss Staubecken,1,0,
OEFFGRUENPKTGOGD.4713,4713,POINT (16.23096473257643 48.205578172942154),Staubecken,Z,Staubecken,Staubecken,1,0,
