FID,OBJECTID,SHAPE,TEXT13ID,LAENGE,SE_ANNO_CAD_DATA
OEFFGRUENLINGOGD.2188,2188,"LINESTRING (16.39006597394467 48.22586738237901, 16.39033147134177 48.22590024781376)",Stadt Erweit*,20.06204,
OEFFGRUENLINGOGD.2189,2189,"LINESTRING (16.388817198044222 48.226862513686534, 16.388635127214382 48.226844785271105)",Stadt Erweit*,13.670438,
OEFFGRUENLINGOGD.2190,2190,"LINESTRING (16.388479382053827 48.22873576437887, 16.388225639572685 48.228699460262945)",Stadt Erweit*,19.279326,
OEFFGRUENLINGOGD.2191,2191,"LINESTRING (16.387654602206275 48.23086192954644, 16.387586555026566 48.23092098745128)",Stadt Erweit*,8.287486,
OEFFGRUENLINGOGD.2192,2192,"LINESTRING (16.387508539690977 48.23010676081096, 16.38733275881541 48.23001931358229)",Stadt Erweit*,16.281884,
OEFFGRUENLINGOGD.2193,2193,"LINESTRING (16.388026568503374 48.23101880563601, 16.387916802163048 48.23109353245073)",Stadt Erweit*,11.642389,
OEFFGRUENLINGOGD.2194,2194,"LINESTRING (16.389195568926716 48.23175439760399, 16.389268582541494 48.23169168344322)",Stadt Erweit*,8.834774,
OEFFGRUENLINGOGD.2195,2195,"LINESTRING (16.391536045534718 48.225967076478426, 16.39152871579228 48.22598704300844, 16.391498492597044 48.22605470765429)",Stadt Erweit*,10.137985,
OEFFGRUENLINGOGD.2196,2196,"LINESTRING (16.38848638635433 48.228866052070174, 16.38819574766234 48.22883807257689)",Stadt Erweit*,21.816107,
OEFFGRUENLINGOGD.2197,2197,"LINESTRING (16.394125026290165 48.23046478737629, 16.394189915911692 48.23049269807509)",Stadt Erweit*,5.733466,
OEFFGRUENLINGOGD.2198,2198,"LINESTRING (16.392831846083656 48.22515583008069, 16.392999836109585 48.22517869571824)",Stadt Erweit*,12.738116,
OEFFGRUENLINGOGD.2199,2199,"LINESTRING (16.391498492597044 48.22605470765429, 16.39144776417255 48.226168277810245)",Stadt Erweit*,13.178984,
OEFFGRUENLINGOGD.2200,2200,"LINESTRING (16.39061905750157 48.23234779787269, 16.390513237933803 48.232435682238425)",Stadt Erweit*,12.541951,
OEFFGRUENLINGOGD.2201,2201,"LINESTRING (16.389431321201318 48.22420390450207, 16.389227596563643 48.22417825780623)",Stadt Erweit*,15.403475,
OEFFGRUENLINGOGD.2202,2202,"LINESTRING (16.38896617779293 48.22619190617228, 16.3887821814309 48.22617367255967)",Stadt Erweit*,13.820328,
OEFFGRUENLINGOGD.2203,2203,"LINESTRING (16.391972862919992 48.21638199951855, 16.391905348809733 48.21638068516103)",Helenengasse,5.019336,
OEFFGRUENLINGOGD.2204,2204,"LINESTRING (16.252901071633353 48.201150690582736, 16.25294266887102 48.20114444881079)",Ferdinand-Wo*,3.169088,
OEFFGRUENLINGOGD.2205,2205,"LINESTRING (16.339265216323096 48.19640661058031, 16.339246335120027 48.19647736057566)",Europaplatz,7.991302,
OEFFGRUENLINGOGD.2206,2206,"LINESTRING (16.33942206075625 48.19609567893445, 16.339461296342524 48.196051766698986)",Europaplatz,5.687726,
OEFFGRUENLINGOGD.2207,2207,"LINESTRING (16.338183539207236 48.187286025379976, 16.338140803079423 48.1872965832934)",Park Harthau*,3.387598,
OEFFGRUENLINGOGD.2208,2208,"LINESTRING (16.33513099504929 48.185100033612365, 16.33509216525551 48.185123994812145)",Bruno-Pitter*,3.928808,
OEFFGRUENLINGOGD.2209,2209,"LINESTRING (16.410146260861985 48.184121456009755, 16.410268404810186 48.18402213708577, 16.41017211693099 48.18387110329151, 16.41152739329857 48.18348272267932)",Urscheinböck*,142.198431,
OEFFGRUENLINGOGD.2210,2210,"LINESTRING (16.31327727923574 48.18723862789731, 16.313009625916095 48.1872754296341)",Schönbrunner*,20.317883,
OEFFGRUENLINGOGD.2211,2211,"LINESTRING (16.40689550856932 48.18512833691228, 16.406784873372274 48.18523697471157)",Urscheinböck*,14.615204,
OEFFGRUENLINGOGD.2212,2212,"LINESTRING (16.409456820646415 48.25256237067321, 16.40950894123763 48.25262094996943)",Kinzerplatz,7.57698,
OEFFGRUENLINGOGD.2213,2213,"LINESTRING (16.469439793542172 48.2303903880824, 16.469345253169717 48.23036808770489)",Hirschst St*,7.448593,
OEFFGRUENLINGOGD.2214,2214,"LINESTRING (16.512515875522492 48.2352191769936, 16.512412218205636 48.23524619224379, 16.512390954533394 48.23527715765671, 16.512408138014543 48.23532883645331, 16.51241889242537 48.23537467147471, 16.512399040302512 48.23536984023332, 16.51233961025418 48.23536468117268, 16.512062659253836 48.235356182469, 16.510995751654992 48.23530308298996, 16.510684920067195 48.2352815456974, 16.510122819707064 48.235193358781075, 16.50967303945437 48.2351748142017, 16.508983730935824 48.23513837679194, 16.507950684029886 48.23509055264054, 16.5075196087507 48.23505669412728, 16.50710282775955 48.23503708934156, 16.506652198796342 48.235013964794184, 16.506204208778453 48.23498072179097, 16.505747024491722 48.234933826436894, 16.505271795962 48.23493629308194, 16.504778429019268 48.234913224082064, 16.504527275807753 48.234896341722084, 16.504359869283075 48.234893611963955, 16.504286860996277 48.23489550394871, 16.50420133100409 48.23488016266145, 16.504113116704527 48.2348606614108, 16.50405520673668 48.234850633256066, 16.503998209945806 48.23484774249202, 16.50391636456452 48.234869871819306, 16.503870150603472 48.234896707357834, 16.503822738067665 48.23490198987139)",ÖBB Ostbahn *,667.281591,
OEFFGRUENLINGOGD.2215,2215,"LINESTRING (16.511388379896257 48.23472389514138, 16.511320318721847 48.23460978513784, 16.51123796313026 48.23448142116188, 16.511176904466506 48.23433160932437, 16.51109438736196 48.23415565648479, 16.510968627776133 48.23383224409334, 16.510871704328096 48.233608723989114, 16.510756819046335 48.233340022565365, 16.51074906136855 48.2332873929976)",Ostbahnbegle*,166.942985,
OEFFGRUENLINGOGD.2216,2216,"LINESTRING (16.509678077373895 48.23484278529928, 16.5097181680651 48.23478353640687, 16.509775097300096 48.23476679421309, 16.50982139869008 48.23476672424693, 16.509899763467068 48.234768985371836, 16.510063662461693 48.23478777232075, 16.510451905905498 48.23479432284724, 16.510719012620697 48.23478915822338, 16.510889978942828 48.234791277964085, 16.51093986653446 48.23479834084835, 16.510986167950016 48.23479827041308, 16.511021783802107 48.234798216220376, 16.51106805275576 48.23478862746283, 16.511149929414444 48.23477660578126, 16.511231806034615 48.23476458404144, 16.51129946905898 48.234762101347414, 16.511338623702613 48.23475490380803, 16.511388379896257 48.23472389514138)",Ostbahnbegle*,133.908259,
OEFFGRUENLINGOGD.2217,2217,"LINESTRING (16.36270500883118 48.20881764181797, 16.362812659151135 48.20885753841864)",Volksgarten,9.14864,
OEFFGRUENLINGOGD.2218,2218,"LINESTRING (16.32536689244597 48.19740821847648, 16.325466657806512 48.19743780362288)",Kardinal-Rau*,8.113502,
OEFFGRUENLINGOGD.2219,2219,"LINESTRING (16.500354962437783 48.257144994361354, 16.500295639695807 48.25709548573906)",Breitenlee B*,7.050604,
OEFFGRUENLINGOGD.2220,2220,"LINESTRING (16.384085298101038 48.21029744978066, 16.384030612713268 48.2103040583163)",Schallautzer*,4.130238,
OEFFGRUENLINGOGD.2221,2221,"LINESTRING (16.381820550583164 48.23821493143084, 16.381679737303358 48.23822900319038)",Durch_laufstr,10.576259,
OEFFGRUENLINGOGD.2222,2222,"LINESTRING (16.339039764403772 48.193716824975986, 16.339370970516864 48.19363981071819)",Europaplatz1,26.070563,
OEFFGRUENLINGOGD.2223,2223,"LINESTRING (16.438539562384396 48.247459655051536, 16.438598660461754 48.24751907743878)",Park Meißner*,7.93247,
OEFFGRUENLINGOGD.2224,2224,"LINESTRING (16.318568192774514 48.171305275303794, 16.318644467503496 48.17132863331863, 16.3193648383508 48.17125021752209, 16.319444806470003 48.17146557121713, 16.319596869780856 48.17146432234254)",Park_Schwenk*,96.509476,
OEFFGRUENLINGOGD.2225,2225,"LINESTRING (16.36726236782442 48.23521801872469, 16.367110531194506 48.23522771217243)",Hugo-Gottsch*,11.330748,
OEFFGRUENLINGOGD.2226,2226,"LINESTRING (16.48505613651336 48.1639034554971, 16.484841553952442 48.16379954755542)",Schneidergrd,19.705407,
OEFFGRUENLINGOGD.2227,2227,"LINESTRING (16.391526485542744 48.22896220825975, 16.391584666191953 48.22899387291475)",Stadt Erweit*,5.575095,
OEFFGRUENLINGOGD.2228,2228,"LINESTRING (16.50942741853027 48.2016797596624, 16.509399081654927 48.201635849069746)",Lobau,5.317648,
OEFFGRUENLINGOGD.2229,2229,"LINESTRING (16.514926174609922 48.20191478404978, 16.514997614302132 48.20186234329379)",Lobau,7.886914,
OEFFGRUENLINGOGD.2230,2230,"LINESTRING (16.51269731861827 48.20173457046349, 16.512703546077944 48.201799190463916)",Lobau,7.200351,
OEFFGRUENLINGOGD.2231,2231,"LINESTRING (16.537384015359123 48.233559317010084, 16.53737870006102 48.23347502369725)",ÖBB Ostbahn *,9.381411,
OEFFGRUENLINGOGD.2232,2232,"LINESTRING (16.497798340068464 48.233901174925464, 16.496913228255057 48.233883380863716, 16.496846907464036 48.23389607661692)",AdaltenSch,70.908283,
OEFFGRUENLINGOGD.2233,2233,"LINESTRING (16.47250646320828 48.21659537376406, 16.47262570372155 48.21643010055968)",Langobardens*,20.402428,
OEFFGRUENLINGOGD.2234,2234,"LINESTRING (16.474327415490098 48.215699080390614, 16.474353709240308 48.21576405767539, 16.473211678290177 48.21607713345471)",Langobardens*,99.216392,
OEFFGRUENLINGOGD.2235,2235,"LINESTRING (16.38229014401464 48.276296640545944, 16.382229652357253 48.27635350375555)",Park Tomasch*,7.755084,
OEFFGRUENLINGOGD.2236,2236,"LINESTRING (16.43904436086269 48.16239737610832, 16.439239890541657 48.16270938703563, 16.439403998163627 48.162958608023345, 16.43966820200061 48.16345996233861, 16.43970477149025 48.16352604503413)",Schloss Neug*,134.848206,
OEFFGRUENLINGOGD.2237,2237,"LINESTRING (16.394100827293645 48.143272959019605, 16.394133037898442 48.1433287883146)",Hubert-Blama*,6.654619,
OEFFGRUENLINGOGD.2238,2238,"LINESTRING (16.361069744620224 48.16093072459508, 16.361419435405406 48.16085376555213)",Wienerberg,27.386113,
OEFFGRUENLINGOGD.2239,2239,"LINESTRING (16.34297641110975 48.17019997316415, 16.34301498834988 48.17033754756952)",Wienerbe*,15.564322,
OEFFGRUENLINGOGD.2240,2240,"LINESTRING (16.35536794628307 48.148684761786136, 16.35539628452226 48.14873079177396)",unt. Liesing,5.535634,
OEFFGRUENLINGOGD.2241,2241,"LINESTRING (16.40837682973177 48.16273169796977, 16.40871179647341 48.162681518435164, 16.40880352436263 48.16265718943668, 16.40890611210509 48.16261182276929)",Laaer Wald,42.024204,
OEFFGRUENLINGOGD.2242,2242,"LINESTRING (16.48841214368128 48.283375758426004, 16.487876391105562 48.28277862256637, 16.48776640842841 48.282714852215584)",AlteNeurB,88.207276,
OEFFGRUENLINGOGD.2243,2243,"LINESTRING (16.497682862370002 48.28382357592277, 16.497540283369702 48.283958602004276)",AlteNeurB,18.368617,
OEFFGRUENLINGOGD.2244,2244,"LINESTRING (16.377567548598186 48.220934562848655, 16.3775790221299 48.22099216707107)",Park Obere-A*,6.46183,
OEFFGRUENLINGOGD.2245,2245,"LINESTRING (16.38737353042432 48.21356318607417, 16.38730537152894 48.2136346375283)",Donaukanal,9.422452,
OEFFGRUENLINGOGD.2246,2246,"LINESTRING (16.43248322427272 48.307704638651856, 16.43247113714174 48.30785965610698, 16.432407148455045 48.307972493916225, 16.43234313262837 48.30807105528891, 16.432125231506493 48.308275390790214, 16.432007712705893 48.30837399575258, 16.432014970999756 48.30841729289054)",Marchfeldkan*,101.74937,
OEFFGRUENLINGOGD.2247,2247,"LINESTRING (16.432014970999756 48.30841729289054, 16.43228081547629 48.30862654969265)",Marchfeldkan*,25.982515,
OEFFGRUENLINGOGD.2248,2248,"LINESTRING (16.469971167489977 48.29528454061218, 16.46993478976314 48.295417546899216)",Gerasdorf,15.03422,
OEFFGRUENLINGOGD.2249,2249,"LINESTRING (16.471880467090617 48.29443680880637, 16.472011664359606 48.29434894282178)",Gerasdorf,13.792401,
OEFFGRUENLINGOGD.2250,2250,"LINESTRING (16.470811865166127 48.29455411935758, 16.470826099253618 48.294554491177145)",Gerasdorf,1.056983,
OEFFGRUENLINGOGD.2251,2251,"LINESTRING (16.54257010687188 48.25314526386201, 16.542209039040504 48.2530184254107)",Teufelsfeld,30.296286,
OEFFGRUENLINGOGD.2252,2252,"LINESTRING (16.504236046894466 48.24167112652496, 16.504148835856068 48.241440777259854)",Lange Neuris*,26.420404,
OEFFGRUENLINGOGD.2253,2253,"LINESTRING (16.434311197614274 48.269321351171236, 16.433525442699036 48.26921065765725)",Schönthalerg*,59.616541,
OEFFGRUENLINGOGD.2254,2254,"LINESTRING (16.41554073495179 48.122392520915604, 16.415538304024512 48.12242925488238)",Johannesberg,4.088597,
OEFFGRUENLINGOGD.2255,2255,"LINESTRING (16.41912713386621 48.12513074001752, 16.41882840902792 48.124943546691796, 16.41813137619455 48.12466802574906, 16.417505727191415 48.12458042994834, 16.417504726113435 48.12478751328796)",Johannesberg,161.331374,
OEFFGRUENLINGOGD.2256,2256,"LINESTRING (16.42015697709951 48.12714821586692, 16.42006246843243 48.1272160891099)",Johannesberg,10.317764,
OEFFGRUENLINGOGD.2257,2257,"LINESTRING (16.419951844391633 48.12821642499965, 16.41986375915595 48.12817722270378)",Johannesberg,7.873859,
OEFFGRUENLINGOGD.2258,2258,"LINESTRING (16.426419965230057 48.1223122296092, 16.426430522377686 48.12237329039879, 16.426515940440975 48.1224446076179, 16.42673995294156 48.12251153288313, 16.427738240082288 48.12271204535829, 16.427861961139833 48.122737644985094, 16.427794199898173 48.12292889510998)",Johannesberg,144.352921,
OEFFGRUENLINGOGD.2259,2259,"LINESTRING (16.40514040645431 48.12421558536946, 16.40498377324642 48.12431468046372, 16.404918237793453 48.12450369975217)",Johannesberg,37.619931,
OEFFGRUENLINGOGD.2260,2260,"LINESTRING (16.42112588232993 48.14679265173239, 16.42081948106088 48.14685816297895)",Hasenleiten *,23.935949,
OEFFGRUENLINGOGD.2261,2261,"LINESTRING (16.429925286429388 48.14156216506273, 16.430024011531238 48.14166586417445)",Hasenleiten *,13.672619,
OEFFGRUENLINGOGD.2262,2262,"LINESTRING (16.419975210516572 48.13786220881594, 16.419925085270506 48.13777087449328, 16.419901894831867 48.13771973219238, 16.41988046845468 48.13766026081451, 16.419645863097312 48.13767232890028, 16.418991845044186 48.13772753135402, 16.41868974367091 48.13777057948781, 16.418368100640528 48.13781958898482, 16.418083789153027 48.137872141279495, 16.417923897785645 48.137923413601634, 16.417845721732963 48.13794369516506, 16.41781195469608 48.13794728862551, 16.41771954280907 48.137958061732334, 16.417538296138186 48.13799269311922, 16.41706389494202 48.13811081265833, 16.41655750132877 48.13823133137358, 16.416157691437473 48.13831132361404, 16.415462953778423 48.138479559288875, 16.415048968229133 48.1385904898726, 16.414912139051243 48.13861556808279, 16.414789552892287 48.13865610392821, 16.41457336213839 48.13868534150792)",Hasenleiten *,436.677554,
OEFFGRUENLINGOGD.2263,2263,"LINESTRING (16.410592071274912 48.14592108604571, 16.410622527143257 48.14594784376885)",Hasenleiten *,3.740179,
OEFFGRUENLINGOGD.2264,2264,"LINESTRING (16.41647440452941 48.15026254137839, 16.416482688746324 48.15044505396857)",Hasenleiten *,20.303726,
OEFFGRUENLINGOGD.2265,2265,"LINESTRING (16.440997330012546 48.13607085674309, 16.441114935958712 48.13606533803834)",ÖBB-Kled.S,8.774854,
OEFFGRUENLINGOGD.2266,2266,"LINESTRING (16.445901272938162 48.15691564844641, 16.445839481494662 48.15692982599837)",Kaiser-Ebers*,4.86004,
OEFFGRUENLINGOGD.2267,2267,"LINESTRING (16.440042884657895 48.30441339172218, 16.439883469246062 48.304482608499335)",Marchfeldkan*,14.110386,
OEFFGRUENLINGOGD.2268,2268,"LINESTRING (16.398735334628554 48.291138406770436, 16.399195033514218 48.291929157582565)",Feld-Streb.O,94.314117,
OEFFGRUENLINGOGD.2269,2269,"LINESTRING (16.312685299952633 48.22181551794719, 16.312791344089014 48.221777745711314)",Kongreß-park,8.929176,
OEFFGRUENLINGOGD.2270,2270,"LINESTRING (16.313110569236706 48.222352168511655, 16.313167291713654 48.22242606128082)",Kongreß-park,9.234497,
OEFFGRUENLINGOGD.2271,2271,"LINESTRING (16.330697668321474 48.21938003726467, 16.330834998563443 48.219368367757845)",Rötzer-Gasse,10.287056,
OEFFGRUENLINGOGD.2272,2272,"LINESTRING (16.330462649242317 48.21957276117826, 16.33049367636055 48.219611443159145)",Rötzer-Gasse,4.880229,
OEFFGRUENLINGOGD.2273,2273,"LINESTRING (16.334105091411033 48.220879195202926, 16.33412460299761 48.22079084495629)",Dorner-Platz,9.930571,
OEFFGRUENLINGOGD.2274,2274,"LINESTRING (16.33370451065818 48.2209470015262, 16.333616466099283 48.22089397604148)",Dorner-Platz,8.80722,
OEFFGRUENLINGOGD.2275,2275,"LINESTRING (16.33440416379808 48.22165370940273, 16.33438226644055 48.22169557492571)",Dorner-Platz,4.931424,
OEFFGRUENLINGOGD.2276,2276,"LINESTRING (16.369850437032756 48.22666797606817, 16.369729551953586 48.22662720243342)",Gaus_Platz,10.061056,
OEFFGRUENLINGOGD.2277,2277,"LINESTRING (16.36996646754236 48.22585720144625, 16.369802378134604 48.22587358578788)",Gaus_plaz,12.327172,
OEFFGRUENLINGOGD.2278,2278,"LINESTRING (16.347775314848498 48.18731626983719, 16.347898875269564 48.18735695324376)",Hundsturmpark,10.240747,
OEFFGRUENLINGOGD.2279,2279,"LINESTRING (16.337615797050272 48.19357396470703, 16.337672451068322 48.19354201647856)",Park Maria v*,5.510112,
OEFFGRUENLINGOGD.2280,2280,"LINESTRING (16.33821338087497 48.19339352984638, 16.338251833055097 48.19345421703108)",Park Maria v*,7.328697,
OEFFGRUENLINGOGD.2281,2281,"LINESTRING (16.33680368845249 48.195881216559215, 16.33690740947041 48.195916169690584)",Langauergasse,8.635069,
OEFFGRUENLINGOGD.2282,2282,"LINESTRING (16.33613104617747 48.19570632919571, 16.336042196290663 48.195675776635284)",Langauergasse,7.42785,
OEFFGRUENLINGOGD.2283,2283,"LINESTRING (16.311764538339297 48.211784061841534, 16.311852247541044 48.211771017754295)",Ottakring-Hst,6.677978,
OEFFGRUENLINGOGD.2284,2284,"LINESTRING (16.312011030997297 48.2125067545097, 16.31209312465716 48.21249454543081)",Ottakring-Hst,6.250342,
